ques,skill
9637,111
3443,8
6046,122
5280,94
9232,62
14413,31
7157,104
9366,62
10949,83
11565,86
13975,34
4457,57
6652,117
4773,34
7968,23
3873,6
9690,122
14253,15
3174,5
6825,8
12656,59
13064,113
4354,50
13575,100
326,60
8762,32
3614,11
5097,94
4849,29
11162,83
4491,55
15626,108
12952,57
4449,58
10932,35
9641,122
9801,111
15269,73
3331,73
3565,11
5048,94
9074,11
15375,11
34,73
3931,68
4442,55
6682,117
1434,121
10713,112
3044,16
8734,91
6277,68
9854,122
9618,111
12342,20
15220,73
4875,58
8667,37
3620,68
10926,112
3725,121
4523,101
12637,59
12513,23
14593,96
11580,84
3297,88
10578,45
4430,58
4590,47
8764,91
12878,121
2831,29
15250,73
7184,75
1936,116
12170,34
3431,24
10893,56
13986,34
15543,66
4423,55
4509,58
5906,101
4046,68
6603,29
7623,122
9891,17
11952,77
7521,111
14225,50
7681,63
8715,91
6418,20
3902,23
8773,32
9530,11
10636,107
1684,16
5517,33
14039,45
13065,68
1422,16
6816,29
4837,8
8648,37
4460,58
6554,29
10406,59
6700,83
1989,63
13841,60
14115,40
7214,75
11938,34
2824,110
3801,92
14673,38
380,26
4076,68
1445,121
4599,72
7653,122
10724,112
3322,94
1739,73
1343,73
11202,114
4194,23
957,37
695,37
5511,110
9919,92
10571,18
8678,37
3752,92
2907,37
4605,8
6584,29
14206,50
10312,23
9434,20
3407,94
2868,45
908,37
512,37
3203,35
9356,100
3349,89
10154,80
2375,112
5341,49
15520,31
2743,50
3703,92
11306,63
6595,43
6681,83
3090,94
14974,43
607,45
3747,98
7195,75
13155,11
12181,34
3282,35
13939,56
11919,34
3383,87
5818,122
9307,100
1220,16
4274,29
4594,7
5554,49
7634,122
8044,20
12359,40
14935,51
4277,34
6486,29
1720,73
6632,83
9719,44
820,45
9901,21
3497,108
11283,52
14953,105
2884,110
6031,122
542,37
2058,68
13197,92
14950,36
15170,39
2352,20
14633,100
15767,29
9418,52
13485,7
14390,113
9201,54
10899,62
15288,31
899,45
3576,108
7965,77
11193,14
752,32
9159,57
4563,24
9293,57
158,47
5848,122
12104,112
889,37
2969,110
8814,59
4645,93
6384,102
8074,20
8941,100
9337,100
12229,51
13786,83
14208,72
14469,113
14859,39
6576,43
3527,108
588,45
10,68
3384,59
9652,111
6061,122
706,37
5799,122
5973,9
9247,62
11322,20
4852,19
8025,20
10246,32
14816,113
7983,23
3492,6
1181,37
3261,110
2865,110
5878,122
6012,122
6893,100
9603,111
10487,94
10704,92
10184,93
12817,113
11997,51
14730,9
9182,54
8879,16
3471,68
9558,45
1000,110
11872,56
1853,26
2450,16
3047,6
5750,58
6091,122
14668,70
5829,122
13883,29
8795,59
14016,22
12210,51
12592,116
13767,83
11986,77
3770,108
4248,110
11851,118
4568,88
14672,38
6923,100
9473,122
9633,111
11271,68
6042,122
10868,92
13962,29
10632,81
5780,122
4820,43
2767,73
6955,52
9168,11
7731,44
9429,52
10329,43
11669,77
12189,113
1113,108
11803,77
13744,72
1448,98
3735,6
13955,26
3781,122
3077,6
5713,68
12518,59
9491,112
5859,122
12268,113
88,122
4959,94
2598,8
1805,106
5093,94
14711,9
15556,101
11560,26
12016,77
12754,43
1064,108
3552,6
8860,16
2693,16
3598,122
5389,92
6072,122
10356,38
10502,92
13966,40
20,72
2797,73
3394,63
7761,44
13036,106
13748,83
13170,106
6506,54
1143,108
2807,37
3894,120
5551,90
1478,98
7664,111
10470,59
7402,111
9582,122
12953,108
3107,6
4408,112
14568,81
13783,40
9454,122
11326,17
14741,9
2231,106
10849,92
2647,21
7399,42
11284,20
12652,116
2624,37
1094,108
4704,110
6080,67
1228,108
7450,44
11072,100
14258,40
1011,110
6374,19
2301,27
3829,112
6112,19
12365,59
12862,111
13545,104
11640,32
4940,94
5215,33
6249,24
12603,116
15454,66
4917,110
10366,59
11601,77
7668,122
8566,40
4333,59
6587,19
3433,68
4438,112
1936,50
6485,8
11055,52
203,21
10879,92
2954,33
5846,21
7329,104
12233,24
4891,57
39,98
13413,106
6883,17
1124,108
9940,72
6404,19
4210,110
8517,40
11249,39
13971,104
779,73
435,34
154,21
7542,104
12427,11
13230,106
527,37
2225,45
11344,47
15544,80
2605,37
7431,7
4289,110
4759,59
6617,19
6732,6
8914,90
4060,21
6355,19
9014,28
10791,100
11066,39
6093,19
7621,104
13526,104
3581,23
12062,34
15273,31
9035,87
11800,34
12001,24
4397,57
9824,18
1885,61
11978,40
14454,113
7413,111
4870,11
1205,73
12514,20
5709,29
12459,84
5673,106
184,21
2720,108
9437,23
557,37
4872,57
2461,113
4715,110
10716,47
7084,20
6184,29
11096,39
17,29
4425,11
13993,105
15384,16
5448,109
8225,110
6917,28
4427,57
10795,47
14102,48
15002,39
7412,7
3907,21
6135,29
7618,75
2929,110
8875,111
4902,57
8512,59
12218,35
15397,16
8291,60
2491,113
4819,59
7491,7
12221,40
12322,92
7611,72
13437,8
13120,72
13905,113
7917,115
66,42
14892,29
4193,11
1163,89
7806,18
6947,28
10598,68
15032,39
15166,39
10482,122
12139,92
12970,20
7868,115
499,45
4406,11
5350,45
7919,80
10314,16
8206,110
8321,60
13412,72
4022,21
3826,109
6840,23
12891,77
6938,100
9159,112
4663,17
14627,111
4723,68
6977,28
8011,19
9293,112
12923,29
8272,60
12680,42
7592,72
3404,93
13497,72
732,108
2361,16
5478,122
7572,93
7787,18
11001,20
11102,72
14256,60
13812,83
15013,39
13576,72
8865,52
10959,23
4792,23
6308,54
1542,98
3515,45
12956,98
13212,24
3850,35
8988,122
13611,29
1654,16
5892,112
12234,113
13550,19
7127,93
8302,60
2053,21
13051,106
13946,19
15607,108
14284,14
7446,75
13351,75
14963,43
51,16
12974,88
1928,26
7638,16
11845,8
13006,40
315,62
7180,104
13708,83
10072,92
12904,29
10306,30
10903,20
6338,54
14538,15
3679,45
6998,100
7259,104
9487,112
2446,73
13659,83
13081,106
3378,53
632,119
1188,108
2041,24
6551,54
15637,108
1523,98
6972,47
10623,87
9723,59
5970,8
8446,81
11701,121
3036,60
4070,51
5727,21
6451,52
7210,104
10498,92
13927,19
9959,43
13374,35
10137,49
11780,121
6157,19
12552,112
7583,93
12569,52
7161,104
11113,72
356,76
442,116
10970,23
9910,43
4461,57
13506,110
15667,108
3748,121
10088,49
11731,121
8288,30
5757,21
7240,104
12603,50
13816,43
2322,20
12245,76
11964,63
5715,24
8855,77
13323,110
15618,108
6738,122
9525,57
6187,19
14172,92
7191,104
12573,63
157,24
14670,38
4491,57
15382,16
10220,60
14609,29
15132,70
10440,100
15789,111
10118,49
6441,20
9622,111
11298,94
5384,45
9217,62
11550,86
15648,108
4442,57
8917,29
12802,7
12843,8
3729,121
13270,112
6217,19
14087,105
8457,81
6478,23
4926,106
5738,21
3599,11
7221,104
12226,76
8836,77
8332,49
9111,16
7836,111
9727,19
305,16
10310,111
10747,112
15034,70
4542,116
15254,73
5414,45
2783,98
13223,121
1547,121
4472,57
5592,88
4807,47
10201,60
12154,92
13255,110
10999,40
15333,73
6422,20
13387,0
8662,45
3629,11
9534,11
5351,110
1292,16
2935,88
9900,68
13229,57
13334,110
14583,26
13165,72
6286,95
2098,116
7480,75
13385,75
15546,73
1836,116
7218,75
6459,23
3465,24
6197,23
8195,57
1505,16
13924,60
4502,57
8891,26
12542,29
12991,121
13547,110
11246,38
10231,60
14620,29
10728,112
3326,94
6452,20
11631,108
12283,34
8430,45
1718,16
3416,24
4099,17
5515,110
5656,49
7590,68
1528,121
7910,46
4816,72
191,92
4902,112
8366,60
9923,92
11418,0
7928,63
13470,11
2840,93
1866,116
7248,75
8905,45
15348,82
1797,16
2674,60
9124,89
13606,57
12310,29
1639,73
10758,112
3356,94
11369,0
6845,72
4228,23
13287,11
3810,35
3292,109
7199,75
6836,23
6440,23
11996,98
12130,98
1352,16
2345,6
8558,122
7840,71
9953,92
12785,29
11147,72
4001,17
12919,29
15737,31
10608,23
14023,52
253,44
7278,75
4179,23
9231,107
11612,108
2902,45
13604,68
1565,16
10032,92
1303,16
7571,68
11308,111
13856,60
5072,11
5540,116
9205,54
9802,44
10600,24
7229,75
9469,100
1618,27
1778,16
11697,108
11898,98
10938,19
13495,17
8326,122
9983,92
4212,92
14592,64
82,54
3337,94
13631,63
12294,34
2932,45
5931,122
6877,37
1729,16
3809,89
11151,19
5667,49
9934,92
14020,23
13206,35
3187,5
3610,108
11227,14
15682,108
11903,68
2085,28
789,37
2869,110
6056,9
6694,37
8714,59
12685,40
14820,49
8108,20
6616,117
7932,23
15535,31
5053,11
9186,54
884,45
9511,110
14089,15
606,37
1599,27
1585,92
7851,71
6695,117
8959,11
8059,20
6689,43
963,45
3640,108
10679,37
8007,89
1895,25
835,45
343,108
819,37
2249,28
8744,59
442,50
5012,94
12414,112
15380,49
8138,20
9172,11
8936,0
5185,22
7962,23
12733,94
914,45
10974,76
7980,77
9174,57
9716,111
6125,122
5863,122
8695,59
3480,11
4963,94
431,76
8089,20
7552,44
14059,75
9630,44
9126,16
865,45
3119,5
4461,112
12601,59
13138,35
6957,100
1071,113
5942,122
5438,94
3559,11
5042,94
12444,112
12881,113
5988,9
14915,70
5451,33
4436,55
11516,22
6676,117
7765,44
12562,104
11703,77
14468,24
8186,37
4736,24
12842,121
3621,108
6238,120
2776,16
11238,14
14471,29
15068,19
2514,16
15456,101
5893,122
11757,84
12395,112
4993,94
14745,9
4690,93
9153,11
9676,52
12494,54
5345,24
11076,100
3586,6
1015,110
12369,59
12765,59
12911,113
14945,70
11574,84
4944,94
13070,106
4801,45
11733,77
2385,23
4424,58
4369,122
9814,107
7698,111
9107,16
7436,111
4542,50
4442,112
4561,63
11407,92
1589,52
14896,70
5023,94
14775,9
11962,85
5157,94
9224,12
2901,24
4417,55
7746,44
11684,77
1128,108
7515,111
14452,29
4259,112
6647,72
12679,113
4974,94
12054,24
13100,106
15750,66
758,16
13991,48
9877,18
10400,59
2098,50
12191,29
7466,111
15465,82
1836,50
1258,73
9794,20
12612,59
11555,84
12066,34
12716,116
2174,45
9039,87
7776,44
1367,16
4144,17
5701,49
7647,122
4768,110
11714,77
3271,92
10714,111
7123,122
15764,122
7417,111
8551,40
15717,10
4423,112
7159,75
11388,92
13609,104
5722,108
188,21
3521,11
11883,34
12540,75
2125,45
2505,37
8195,112
5652,49
9048,28
4678,72
10430,59
1866,50
1288,73
4502,112
6596,83
6811,8
1026,73
8690,91
4911,51
14493,43
4694,53
420,34
506,37
9465,87
9666,77
640,37
6545,37
8229,110
3697,92
15147,15
9858,18
1919,61
8581,40
14968,43
1635,73
1239,73
4668,0
6602,19
4224,23
2813,45
719,37
11913,34
12350,35
9301,100
2155,45
2933,110
9020,87
4906,57
9851,15
7628,122
15085,39
1549,6
2669,37
7495,7
3252,92
1714,73
7104,122
1870,61
13606,112
1056,73
10612,76
6498,83
14000,2
15698,10
4082,24
450,34
10092,77
11126,68
670,37
7299,68
3099,35
5105,122
7810,18
8729,59
9252,100
5540,50
10411,59
6297,29
9029,28
6316,42
14002,48
3900,20
15559,80
1269,73
2000,63
12044,86
401,34
487,37
883,37
8808,59
621,37
8546,59
5915,112
8210,110
11438,47
11485,122
2525,113
4853,59
7525,7
14451,59
14853,39
6248,29
4154,21
8999,41
582,45
1817,63
12359,97
5793,122
8759,59
223,112
9282,100
639,27
572,37
12468,40
1590,20
5200,22
179,42
13890,113
13587,75
15318,31
373,56
6290,110
6887,100
12544,35
6006,122
2993,110
4806,68
651,37
8576,59
8636,110
12112,112
7791,18
2555,113
1847,26
7100,100
484,45
15489,34
8789,59
2944,110
9312,100
6359,102
8527,59
10184,29
12465,92
15096,39
5230,22
13793,72
13617,75
7087,23
466,112
2601,121
5774,122
6412,113
7821,18
5116,122
12183,113
4827,19
14813,101
28,115
6106,43
3071,6
354,56
6868,100
8640,57
13907,29
178,59
5486,69
7002,100
13645,29
14008,81
7263,104
8557,59
5926,112
15422,101
8336,60
1192,108
14318,14
6324,121
1828,26
10350,38
12389,110
10892,92
14,72
6356,110
8973,122
5671,7
9174,112
10267,40
10165,29
12099,11
12925,90
12985,104
13219,42
13535,19
14790,9
15373,64
6372,54
13860,75
4223,110
164,16
11826,118
11564,118
9448,122
227,72
750,113
3482,112
20,8
4676,92
7293,104
10843,92
15452,101
2480,73
10553,30
13693,83
13591,35
1423,98
10542,100
6791,122
3756,122
12971,98
13888,29
8607,122
4889,92
4493,92
5687,72
5761,21
13772,83
13961,19
15403,64
9269,12
11053,23
4253,110
1173,108
3427,68
4528,49
6742,122
9478,122
10097,100
10331,38
10873,92
11814,121
8371,30
7323,104
465,21
8954,122
5974,21
10248,40
11585,32
2510,73
5597,34
12548,116
7474,44
13723,83
2140,45
3764,67
11004,23
13783,97
12580,68
4204,110
5379,77
5976,67
6136,19
7996,89
14383,92
9443,20
10967,104
4000,51
7670,104
7274,104
9401,23
6515,52
13179,104
2219,45
14032,20
9681,77
4123,121
6492,68
13357,110
15652,108
9940,8
6772,122
8401,30
6166,83
8461,81
11133,29
7487,104
4870,55
200,73
5627,34
5742,21
7225,104
12110,11
2170,45
277,27
8840,77
4234,110
4308,59
2255,89
9093,28
9731,19
13353,112
10152,49
13440,0
10854,92
7304,104
9431,23
14257,30
256,89
14306,38
5402,37
10710,47
8153,49
6260,68
2105,37
11,29
4185,110
6802,122
6117,19
9044,28
1862,50
3956,21
11645,32
15733,73
4657,68
4421,57
14868,39
13338,110
15391,80
11041,39
13121,112
6753,122
14095,52
11216,40
108,83
11321,93
14229,52
2422,94
6202,19
11876,86
286,89
6862,28
654,27
5747,112
3472,29
4506,57
8183,49
8926,93
9096,16
13114,72
175,29
3967,8
3986,21
13169,8
4187,11
6140,43
2549,54
14046,52
14266,92
12447,23
9412,23
12989,77
13902,44
4888,58
5399,45
15160,39
4189,57
471,27
12133,92
14483,26
13368,110
4906,112
11508,40
11427,115
14204,116
4400,11
3937,21
186,43
14102,105
15117,83
3876,11
4881,55
1801,16
5101,58
5598,110
2704,49
288,27
10166,81
12480,92
10265,60
4016,21
7331,75
3814,35
267,89
8266,60
6232,103
8164,49
7586,72
11452,0
12833,72
4927,63
13972,116
14027,52
1900,116
7282,75
2590,68
2676,108
3925,24
7736,16
8677,45
13870,68
10036,92
77,113
9571,29
3404,29
3786,94
14106,52
7361,75
11695,108
3381,45
13183,77
1782,16
14055,6
8296,60
11102,8
14798,50
11482,0
14957,43
3997,21
3405,109
2560,54
7312,75
11646,108
3795,35
8002,27
3377,47
12298,34
8671,122
13217,75
13272,11
10066,92
5396,110
6475,103
7127,29
8247,60
11260,72
468,92
8381,60
12898,29
7567,72
11433,0
4270,35
14989,19
7129,75
7599,24
15178,29
12060,98
1812,16
5549,59
9938,28
10279,92
10017,92
10815,72
12587,29
9653,44
3275,120
13027,35
7342,75
14221,15
470,57
3825,35
6301,108
9515,110
6521,111
10809,28
7338,104
2286,20
8277,60
8640,112
7855,71
9968,92
11463,0
15582,108
329,54
967,45
3221,5
67,54
3644,108
10655,100
15378,49
823,37
8256,122
7155,104
7370,29
8652,122
7289,104
9364,62
10047,92
10947,83
12879,29
11882,68
9325,107
3172,5
12795,35
250,111
324,60
15766,50
3557,112
1633,27
4847,29
2316,20
9484,100
7684,81
13689,19
301,113
9998,92
6548,42
6567,55
8520,87
12353,104
1594,35
14304,26
5264,88
14202,15
3123,5
14262,29
7020,37
2094,92
15778,60
5046,94
8038,20
10077,92
9774,54
14003,34
6680,117
948,45
9866,57
3625,108
6275,68
208,6
3422,8
6025,122
9575,110
12825,35
12964,113
14153,15
15152,83
4436,57
7947,23
11120,24
3723,121
2300,89
4521,101
3153,5
12635,59
12781,113
14949,70
5076,94
11578,84
13276,92
14107,20
7665,44
14528,13
4428,58
4373,122
3674,121
9646,111
2829,29
10116,60
12452,59
15248,73
15759,60
11791,84
6643,63
8415,20
9375,62
13984,34
14144,23
4466,57
12955,121
6661,117
4044,68
9699,122
10255,111
9597,111
3403,8
6402,122
5106,94
7829,44
15754,66
3102,16
10523,47
7369,59
11340,40
12616,59
1964,116
14930,70
5057,94
11936,34
2082,108
2820,37
4451,55
5612,87
4148,17
11154,35
11718,77
8201,37
10722,112
14951,92
9863,122
10460,112
3091,42
15083,19
14546,43
11437,94
7163,75
12538,75
1915,116
5270,94
9296,11
14169,93
14243,42
15229,73
11018,110
1522,121
4402,55
4488,58
4884,58
12936,121
14204,50
6320,29
15365,82
9553,81
7500,111
9809,7
12822,19
9432,20
7242,75
14143,40
8618,32
3604,11
5087,94
3201,35
4481,55
14191,15
1401,16
4816,8
4439,58
6679,83
10490,112
2840,29
14972,43
7193,75
1945,116
8569,32
3280,35
5360,108
7614,68
2325,108
5539,110
11661,108
11917,34
2063,108
12124,98
1218,16
8907,27
4215,20
7396,111
12255,29
13972,50
3301,94
1322,73
6845,8
9462,20
4811,51
15702,10
64,108
7144,75
4687,15
11679,98
1297,16
7565,68
13148,17
1503,121
4235,120
8657,37
4469,58
10550,18
10415,59
11147,8
13951,112
12206,29
11810,29
8615,40
1273,73
2493,42
7223,75
9413,20
11947,34
887,37
3012,112
8320,122
9335,100
3328,89
4159,17
12681,29
4582,83
586,45
3726,98
7174,75
2664,45
570,37
33,98
704,37
5797,122
1461,16
14138,59
9928,92
12338,40
13384,122
9082,41
10598,72
665,45
10799,62
11000,52
12676,35
9663,23
3892,23
783,37
2863,110
8708,59
265,111
6010,122
9365,100
10559,80
655,37
14497,113
15149,39
13597,122
9161,41
12771,43
15723,82
15487,34
14064,2
7204,75
14083,15
12412,110
10156,77
5827,122
8793,59
8053,20
15100,39
13562,20
3663,92
829,45
3506,108
567,45
4700,88
6921,100
9631,111
11269,68
947,37
551,37
6040,122
3784,89
470,112
5778,122
14119,59
5179,22
4642,83
9427,52
9950,93
12319,40
12685,97
7974,77
2478,16
3075,6
12791,35
5857,122
246,111
2978,110
9346,100
12097,112
13795,83
14709,9
14612,113
4593,83
12752,43
4565,21
859,45
13073,98
11373,17
1832,26
10354,38
5808,122
5982,9
10271,40
8774,59
13411,93
15505,101
14145,88
810,45
7560,100
3105,6
3688,98
6902,100
4519,26
4378,50
14739,9
2645,21
4202,53
9670,52
11282,20
3899,52
12650,116
15776,42
11648,77
1092,108
7955,77
627,45
2721,16
9691,111
3760,122
747,110
3056,6
9866,112
5838,122
13892,29
14938,111
4938,94
11058,19
14690,9
13776,83
4836,83
1043,108
840,45
2538,16
3531,6
9477,7
2254,28
10335,38
10877,92
9466,114
10252,40
13392,93
7740,44
9438,52
7478,44
1122,108
2128,37
12871,98
2489,16
12031,121
12425,11
7540,104
14720,9
11907,85
2727,73
1469,108
1073,108
4287,110
2066,98
2603,37
3461,68
4320,58
1964,50
4466,112
6152,29
6353,19
8015,104
6647,8
7619,104
14658,70
11999,24
13045,106
9412,120
10479,59
2158,37
7411,111
3512,6
4417,112
1915,50
1337,73
9463,122
10858,92
5825,21
2119,45
5407,33
7308,104
4870,57
9435,23
11513,23
12327,11
7459,44
1103,108
4713,110
7068,122
11094,39
2109,37
15,29
1020,73
5483,28
6121,19
6806,122
9542,122
9428,20
11649,32
12725,57
8614,32
2213,94
12929,52
13991,105
5224,33
6258,24
11929,86
5358,33
12144,11
10738,111
4678,8
7441,111
9127,28
2289,89
1233,73
4020,8
1945,50
6133,29
10187,8
11045,39
15440,82
8252,30
15558,74
9611,77
4900,57
9363,12
15414,66
7098,122
10386,110
12117,29
14137,51
7392,111
8526,40
14271,51
4453,11
6096,83
6151,19
11142,93
9678,23
9416,23
2878,110
4127,26
8387,110
536,37
2234,45
1697,69
13731,43
13648,8
2614,37
12208,29
10695,47
15164,39
7049,122
12572,20
11512,40
1397,73
15282,31
7866,115
10516,75
13504,0
2778,108
12434,86
12508,35
615,37
4885,55
8204,110
10821,122
4406,57
4921,8
292,27
11156,112
13410,72
14122,49
8993,41
14444,100
6577,19
6181,19
9705,18
14603,93
4617,11
8995,87
4881,57
4485,57
11383,47
11765,112
271,89
15615,32
7590,72
13581,112
10964,63
11561,53
15312,31
11280,40
4434,11
14002,105
4172,11
2680,108
5476,122
7785,18
4873,58
15011,39
10883,111
10924,112
8863,52
9023,41
13574,72
15145,39
3513,45
5712,106
7847,115
7861,13
3571,23
14624,44
8300,60
2689,49
10270,32
13184,8
6679,43
10994,63
13129,72
75,42
4464,11
2523,16
2564,54
11131,68
2710,108
5542,45
11130,72
10901,20
472,92
6336,54
14261,113
7571,72
11790,118
5334,15
3878,35
6996,100
1877,26
4855,17
2802,47
12821,77
12262,113
13974,19
8330,60
2444,73
6907,28
5336,61
1800,8
9887,92
6549,54
1998,23
14312,14
1521,98
10621,87
2460,54
2553,16
7346,75
12718,100
5546,56
3034,60
14784,9
10496,92
11160,72
8281,60
9957,43
13030,106
7601,72
11467,0
10975,63
15586,108
378,56
12095,57
7559,75
11778,121
13803,29
10831,18
14587,111
9917,92
5676,21
7374,29
7393,42
13687,83
10968,23
15665,108
6317,54
7712,24
13543,75
11991,121
14255,15
3262,45
3859,35
5516,5
227,8
3964,51
10086,49
11729,121
7238,104
3561,112
6338,113
10526,92
7009,52
7136,93
11164,83
11324,72
15616,108
14334,15
349,119
12801,111
4394,49
1937,26
3024,109
8425,81
8948,122
14586,7
197,21
7189,104
11141,72
10081,92
6347,54
13749,35
6567,57
9225,107
14681,15
10438,100
12136,108
138,57
8316,30
7268,104
12631,50
10597,93
7617,29
2851,73
11543,8
7140,104
11488,72
13668,83
14160,20
6460,116
15646,108
2432,89
6766,122
14894,15
13268,112
12946,98
3364,69
6215,19
8455,81
8978,122
10824,28
11206,93
5717,8
6536,111
5736,21
7219,104
8864,20
7353,104
2164,45
12224,76
13386,104
13936,19
8834,77
13779,35
10900,23
15597,108
6846,7
9408,120
15252,73
8084,30
13337,104
11840,86
4116,54
8419,20
7927,46
14933,64
4470,57
5590,88
13119,110
13515,110
13253,110
10199,60
6869,112
4849,90
97,32
2337,94
7249,104
9532,11
11973,63
4865,34
13332,110
14581,26
333,16
10990,37
15627,108
6747,122
10527,47
13249,112
6881,122
14047,92
4539,49
14322,31
11168,43
48,32
12725,112
7200,104
5078,34
4500,57
4178,6
11244,38
14618,29
10449,100
12061,68
10127,49
6450,20
3919,11
11266,93
8327,30
13241,113
11441,94
13549,0
15233,73
4400,55
15163,39
4317,57
4451,57
4492,58
4900,112
8926,29
3738,121
12912,59
14611,29
11112,40
4,83
14486,31
12934,77
5091,94
5606,45
9513,11
2928,23
4516,122
9736,19
15044,29
10756,112
14909,70
13285,11
12128,98
4845,68
3444,24
1350,16
10832,107
5543,110
14423,96
2805,37
4481,57
3999,17
9904,17
13421,57
13801,49
11225,38
7037,59
10210,60
14500,50
3305,94
14599,29
1894,116
2524,54
4659,63
6431,20
7276,75
8236,117
13181,75
3395,24
6829,29
13854,60
84,89
3398,29
4473,58
4881,112
9927,122
15130,70
9679,20
3375,45
1845,116
2979,45
7227,75
12024,98
6850,88
12213,34
1776,16
3856,89
11896,98
15293,73
1514,16
12813,29
5311,110
4029,17
80,54
2953,29
281,44
3335,94
5066,50
7306,75
12292,34
13266,11
13629,63
12030,34
2668,45
4793,120
1727,16
1331,16
2773,98
3229,112
1465,16
5404,45
9932,92
4899,58
4563,72
15122,83
1875,116
2527,42
7257,75
11591,108
1183,37
787,37
12523,88
10011,92
2683,60
1282,16
6810,29
4757,59
7567,8
1648,73
10662,59
12715,29
9184,54
15115,43
3103,94
4237,23
7208,75
5637,108
6886,24
1361,16
3474,37
7849,71
3661,92
10815,8
6445,52
5567,49
10834,21
4230,20
13509,11
3316,94
262,44
7287,75
341,108
5267,16
8682,45
5910,122
2897,110
8742,59
555,37
14385,59
8136,20
11873,100
13163,17
15142,38
9913,92
2074,73
15638,108
13185,35
15661,108
3589,108
650,45
3300,5
3386,45
11748,68
3289,112
5584,110
5861,122
8693,59
9216,100
9992,92
2182,20
10148,80
13398,35
5500,116
14196,15
863,45
3117,5
13136,35
3741,98
4297,87
5940,122
7767,15
8772,59
585,37
2261,20
14071,20
9943,92
6668,43
11976,53
942,45
15691,108
11236,14
6368,47
3140,110
798,37
5891,122
8723,59
9246,100
9380,100
2608,20
10514,29
63,113
9674,52
12828,40
12566,40
13048,43
7941,23
2652,63
4350,34
9658,44
5062,11
9195,54
1953,25
893,45
497,45
3147,5
8892,16
11187,14
14943,70
12367,59
6567,112
56,73
171,60
5842,122
4942,94
9290,62
11062,19
7397,44
8068,20
2383,23
9105,16
3824,109
844,45
6238,58
8970,57
15197,108
14371,29
8753,59
11358,17
5417,94
5021,94
6055,122
9369,62
2242,20
12423,112
13978,34
4415,55
5194,22
5750,11
6655,117
9442,52
10240,32
11682,77
12541,104
12659,59
7989,77
11759,68
1525,113
6645,72
5872,122
2818,72
4972,94
14724,9
11037,83
2193,20
8098,20
4829,45
10935,35
2633,26
7464,111
3128,5
4470,112
12610,59
6966,100
14924,70
12890,113
5051,94
6085,122
13561,52
4225,52
5997,9
11828,23
2406,20
4445,55
9271,62
7774,44
11712,77
4766,110
10275,110
3940,68
7677,111
10454,112
11268,100
13819,24
15077,19
3401,19
2561,42
8533,32
15357,73
6532,23
5002,94
10150,115
13524,106
5136,94
3257,11
10585,43
14754,9
15516,66
7725,44
2503,37
12723,57
2637,37
1107,108
7494,111
11085,100
6649,19
3199,6
4500,112
8762,40
8889,81
1024,73
9426,20
10399,38
1860,116
15550,64
4953,94
12355,75
1186,108
4433,58
6265,29
7445,111
6089,69
1237,73
2572,29
3350,94
12665,8
11911,34
15562,74
12695,116
2153,45
9018,87
4340,15
4904,57
7755,44
1346,16
1418,121
5647,101
12249,29
13283,57
3250,92
14563,40
1054,73
6100,83
448,34
10090,77
11862,34
5580,47
12242,26
8009,45
2209,98
14000,48
11980,26
10409,59
15340,82
2222,37
8609,40
1845,50
744,32
1267,73
4481,112
6575,83
12521,84
13421,112
2359,42
13539,104
399,34
5471,33
7114,68
8208,110
4180,120
11205,114
6709,19
15508,80
1898,61
10561,49
8560,40
15425,82
6581,19
4487,11
1815,63
15629,77
832,37
15527,66
4885,57
3231,92
1875,50
10793,62
4103,21
15316,31
773,73
9395,23
2991,110
9078,87
11843,34
8634,110
7379,120
3706,92
7553,7
7894,71
9867,18
10887,111
4182,21
4638,72
6240,106
3879,20
6611,19
1248,73
6160,83
14321,116
1382,73
482,45
15793,77
2942,110
600,37
10182,29
13511,18
8189,110
15094,39
14832,39
15490,39
6489,29
7509,122
9818,18
14400,116
11576,40
1576,23
79,42
561,45
1199,73
13835,115
15406,82
11135,68
679,37
1799,68
8738,59
2893,110
7819,18
13213,68
12313,40
14761,9
1958,61
14613,116
9057,41
15485,82
3950,21
1278,73
11794,118
15297,31
7000,100
5162,55
2972,110
8817,59
9180,111
12091,112
15420,101
13104,17
8219,110
4587,83
14862,39
13821,72
4325,83
5500,50
14278,88
9008,41
2464,54
12387,110
6220,110
5802,122
8768,59
2923,110
1044,27
5741,112
8869,111
2620,72
5875,112
13143,93
14640,111
5209,22
6370,54
2543,54
745,108
542,45
12319,97
2770,16
3260,109
8585,59
2055,7
7800,18
2041,72
12571,52
13691,83
14374,113
15026,39
12488,54
12574,94
2073,24
13446,23
2453,16
8867,122
13886,29
6981,100
14684,9
3646,37
8536,59
13770,83
13959,19
14804,111
11051,23
1037,108
11727,77
11854,118
1171,108
1768,98
1983,23
12250,118
2800,16
7060,100
11812,121
1941,26
10871,92
12805,111
5783,122
6958,52
10246,40
7455,104
213,112
13520,93
2508,73
12546,116
13721,83
7472,44
14769,9
13459,83
11002,23
1451,98
14362,116
13443,75
5377,77
11678,77
187,59
5495,69
9903,51
7272,104
6372,113
12363,116
5150,34
13672,83
9759,43
14052,75
2013,23
1402,98
3455,68
13864,24
1536,98
1837,26
2830,16
11756,118
15650,108
23,72
8459,81
8982,122
157,72
4472,92
11492,8
5740,21
9248,12
